ID,Size,Maze Type,Orientation,Agent Type,Symmetry,Density,Dead Ends,Solution Path Length,Average Episodes
23x21_AB_1,"(23, 21)",AldousBroder,Horizontal,Q-Student,0.07,0.55,34,26,46
23x21_AB_1,"(23, 21)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,34,26,209
23x21_AB_2,"(23, 21)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,34,30,109
23x21_AB_2,"(23, 21)",AldousBroder,Horizontal,Q-Student,0.07,0.55,34,30,53
23x21_AB_2,"(23, 21)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,34,30,234
23x21_AB_3,"(23, 21)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,28,44,177
23x21_AB_3,"(23, 21)",AldousBroder,Horizontal,Q-Student,0.07,0.55,28,44,80
23x21_AB_3,"(23, 21)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,28,44,300
23x21_BT_1,"(23, 21)",BinaryTree,Horizontal,Q-Determinative,0.07,0.55,28,44,206
23x21_BT_1,"(23, 21)",BinaryTree,Horizontal,Q-Student,0.07,0.55,28,44,82
23x21_BT_1,"(23, 21)",BinaryTree,Horizontal,Q-Explorer,0.07,0.55,28,44,319
23x21_BT_2,"(23, 21)",BinaryTree,Horizontal,Q-Determinative,0.07,0.55,29,18,51
23x21_BT_2,"(23, 21)",BinaryTree,Horizontal,Q-Student,0.07,0.55,29,18,25
23x21_BT_2,"(23, 21)",BinaryTree,Horizontal,Q-Explorer,0.07,0.55,29,18,133
23x21_BT_3,"(23, 21)",BinaryTree,Horizontal,Q-Determinative,0.07,0.55,27,14,31
23x21_BT_3,"(23, 21)",BinaryTree,Horizontal,Q-Student,0.07,0.55,27,14,16
23x21_BT_3,"(23, 21)",BinaryTree,Horizontal,Q-Explorer,0.07,0.55,27,14,90
23x21_DFS_1,"(23, 21)",DFS,Horizontal,Q-Determinative,0.07,0.55,15,50,4032
23x21_DFS_1,"(23, 21)",DFS,Horizontal,Q-Student,0.07,0.55,15,25,4282
23x21_DFS_1,"(23, 21)",DFS,Horizontal,Q-Explorer,0.07,0.55,15,0,5000
23x21_DFS_2,"(23, 21)",DFS,Horizontal,Q-Determinative,0.07,0.55,14,0,5000
23x21_DFS_2,"(23, 21)",DFS,Horizontal,Q-Student,0.07,0.55,14,28,4635
23x21_DFS_2,"(23, 21)",DFS,Horizontal,Q-Explorer,0.07,0.55,14,28,4921
23x21_DFS_3,"(23, 21)",DFS,Horizontal,Q-Determinative,0.07,0.55,13,60,365
23x21_DFS_3,"(23, 21)",DFS,Horizontal,Q-Student,0.07,0.55,13,60,167
23x21_DFS_3,"(23, 21)",DFS,Horizontal,Q-Explorer,0.07,0.55,13,60,518
23x23_AB_1,"(23, 23)",AldousBroder,Square,Q-Determinative,0.07,0.54,35,44,198
23x23_AB_1,"(23, 23)",AldousBroder,Square,Q-Student,0.07,0.54,35,44,97
23x23_AB_1,"(23, 23)",AldousBroder,Square,Q-Explorer,0.07,0.54,35,44,284
23x23_AB_2,"(23, 23)",AldousBroder,Square,Q-Determinative,0.07,0.54,34,62,297
23x23_AB_2,"(23, 23)",AldousBroder,Square,Q-Student,0.07,0.54,34,62,175
23x23_AB_2,"(23, 23)",AldousBroder,Square,Q-Explorer,0.07,0.54,34,62,538
23x23_AB_3,"(23, 23)",AldousBroder,Square,Q-Determinative,0.09,0.54,37,56,241
23x23_AB_3,"(23, 23)",AldousBroder,Square,Q-Student,0.09,0.54,37,56,171
23x23_AB_3,"(23, 23)",AldousBroder,Square,Q-Explorer,0.09,0.54,37,56,369
23x23_BT_1,"(23, 23)",BinaryTree,Square,Q-Determinative,0.07,0.55,29,16,44
23x23_BT_1,"(23, 23)",BinaryTree,Square,Q-Student,0.07,0.55,29,16,23
23x23_BT_1,"(23, 23)",BinaryTree,Square,Q-Explorer,0.07,0.55,29,16,120
23x23_BT_2,"(23, 23)",BinaryTree,Square,Q-Determinative,0.07,0.55,32,8,3031
23x23_BT_2,"(23, 23)",BinaryTree,Square,Q-Student,0.07,0.55,32,16,1550
23x23_BT_2,"(23, 23)",BinaryTree,Square,Q-Explorer,0.07,0.55,32,8,3111
23x23_BT_3,"(23, 23)",BinaryTree,Square,Q-Determinative,0.07,0.54,34,18,38
23x23_BT_3,"(23, 23)",BinaryTree,Square,Q-Student,0.07,0.54,34,18,26
23x23_BT_3,"(23, 23)",BinaryTree,Square,Q-Explorer,0.07,0.54,34,18,151
23x23_DFS_1,"(23, 23)",DFS,Square,Q-Determinative,0.07,0.54,15,50,204
23x23_DFS_1,"(23, 23)",DFS,Square,Q-Student,0.07,0.54,15,50,116
23x23_DFS_1,"(23, 23)",DFS,Square,Q-Explorer,0.07,0.54,15,50,339
23x23_DFS_2,"(23, 23)",DFS,Square,Q-Determinative,0.09,0.54,12,66,503
23x23_DFS_2,"(23, 23)",DFS,Square,Q-Student,0.09,0.54,12,66,195
23x23_DFS_2,"(23, 23)",DFS,Square,Q-Explorer,0.09,0.54,12,66,724
23x23_DFS_3,"(23, 23)",DFS,Square,Q-Determinative,0.07,0.54,12,0,5000
23x23_DFS_3,"(23, 23)",DFS,Square,Q-Student,0.07,0.54,12,26,4521
23x23_DFS_3,"(23, 23)",DFS,Square,Q-Explorer,0.07,0.54,12,0,5000
23x25_AB_1,"(23, 25)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,40,70,525
23x25_AB_1,"(23, 25)",AldousBroder,Vertical,Q-Student,0.06,0.54,40,70,206
23x25_AB_1,"(23, 25)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,40,70,816
23x25_AB_2,"(23, 25)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,38,46,160
23x25_AB_2,"(23, 25)",AldousBroder,Vertical,Q-Student,0.06,0.54,38,46,94
23x25_AB_2,"(23, 25)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,38,46,329
23x25_AB_3,"(23, 25)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,45,28,104
23x25_AB_3,"(23, 25)",AldousBroder,Vertical,Q-Student,0.06,0.54,45,28,43
23x25_AB_3,"(23, 25)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,45,28,227
23x25_BT_1,"(23, 25)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,42,18,68
23x25_BT_1,"(23, 25)",BinaryTree,Vertical,Q-Student,0.06,0.55,42,18,24
23x25_BT_1,"(23, 25)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,42,18,119
23x25_BT_2,"(23, 25)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,42,20,67
23x25_BT_2,"(23, 25)",BinaryTree,Vertical,Q-Student,0.06,0.55,42,20,29
23x25_BT_2,"(23, 25)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,42,20,163
23x25_BT_3,"(23, 25)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,37,14,37
23x25_BT_3,"(23, 25)",BinaryTree,Vertical,Q-Student,0.06,0.55,37,14,17
23x25_BT_3,"(23, 25)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,37,14,107
23x25_DFS_1,"(23, 25)",DFS,Vertical,Q-Determinative,0.06,0.54,19,56,235
23x25_DFS_1,"(23, 25)",DFS,Vertical,Q-Student,0.06,0.54,19,56,123
23x25_DFS_1,"(23, 25)",DFS,Vertical,Q-Explorer,0.06,0.54,19,56,445
23x25_DFS_2,"(23, 25)",DFS,Vertical,Q-Determinative,0.06,0.54,16,0,5000
23x25_DFS_2,"(23, 25)",DFS,Vertical,Q-Student,0.06,0.54,16,29,4285
23x25_DFS_2,"(23, 25)",DFS,Vertical,Q-Explorer,0.06,0.54,16,29,4332
23x25_DFS_3,"(23, 25)",DFS,Vertical,Q-Determinative,0.06,0.54,15,108,2100
23x25_DFS_3,"(23, 25)",DFS,Vertical,Q-Student,0.06,0.54,15,64,2995
23x25_DFS_3,"(23, 25)",DFS,Vertical,Q-Explorer,0.06,0.54,15,43,4027
23x27_AB_1,"(23, 27)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,39,28,118
23x27_AB_1,"(23, 27)",AldousBroder,Vertical,Q-Student,0.06,0.54,39,28,42
23x27_AB_1,"(23, 27)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,39,28,230
23x27_AB_2,"(23, 27)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,44,38,167
23x27_AB_2,"(23, 27)",AldousBroder,Vertical,Q-Student,0.06,0.54,44,38,81
23x27_AB_2,"(23, 27)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,44,38,274
23x27_AB_3,"(23, 27)",AldousBroder,Vertical,Q-Determinative,0.08,0.54,42,66,384
23x27_AB_3,"(23, 27)",AldousBroder,Vertical,Q-Student,0.08,0.54,42,66,261
23x27_AB_3,"(23, 27)",AldousBroder,Vertical,Q-Explorer,0.08,0.54,42,66,581
23x27_BT_1,"(23, 27)",BinaryTree,Vertical,Q-Determinative,0.06,0.54,45,10,2143
23x27_BT_1,"(23, 27)",BinaryTree,Vertical,Q-Student,0.06,0.54,45,14,1205
23x27_BT_1,"(23, 27)",BinaryTree,Vertical,Q-Explorer,0.06,0.54,45,18,1071
23x27_BT_2,"(23, 27)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,41,38,184
23x27_BT_2,"(23, 27)",BinaryTree,Vertical,Q-Student,0.06,0.55,41,38,78
23x27_BT_2,"(23, 27)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,41,38,264
23x27_BT_3,"(23, 27)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,41,16,45
23x27_BT_3,"(23, 27)",BinaryTree,Vertical,Q-Student,0.06,0.55,41,16,25
23x27_BT_3,"(23, 27)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,41,16,120
23x27_DFS_1,"(23, 27)",DFS,Vertical,Q-Determinative,0.08,0.54,20,0,5000
23x27_DFS_1,"(23, 27)",DFS,Vertical,Q-Student,0.08,0.54,20,30,4706
23x27_DFS_1,"(23, 27)",DFS,Vertical,Q-Explorer,0.08,0.54,20,0,5000
23x27_DFS_2,"(23, 27)",DFS,Vertical,Q-Determinative,0.06,0.54,15,66,310
23x27_DFS_2,"(23, 27)",DFS,Vertical,Q-Student,0.06,0.54,15,66,321
23x27_DFS_2,"(23, 27)",DFS,Vertical,Q-Explorer,0.06,0.54,15,66,654
23x27_DFS_3,"(23, 27)",DFS,Vertical,Q-Determinative,0.06,0.54,17,79,3177
23x27_DFS_3,"(23, 27)",DFS,Vertical,Q-Student,0.06,0.54,17,52,3700
23x27_DFS_3,"(23, 27)",DFS,Vertical,Q-Explorer,0.06,0.54,17,52,4508
23x29_AB_1,"(23, 29)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,49,78,704
23x29_AB_1,"(23, 29)",AldousBroder,Vertical,Q-Student,0.06,0.54,49,78,380
23x29_AB_1,"(23, 29)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,49,78,901
23x29_AB_2,"(23, 29)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,39,80,454
23x29_AB_2,"(23, 29)",AldousBroder,Vertical,Q-Student,0.06,0.54,39,80,636
23x29_AB_2,"(23, 29)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,39,80,1196
23x29_AB_3,"(23, 29)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,46,34,167
23x29_AB_3,"(23, 29)",AldousBroder,Vertical,Q-Student,0.06,0.54,46,34,61
23x29_AB_3,"(23, 29)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,46,34,213
23x29_BT_1,"(23, 29)",BinaryTree,Vertical,Q-Determinative,0.06,0.56,45,26,93
23x29_BT_1,"(23, 29)",BinaryTree,Vertical,Q-Student,0.06,0.56,45,26,40
23x29_BT_1,"(23, 29)",BinaryTree,Vertical,Q-Explorer,0.06,0.56,45,26,189
23x29_BT_2,"(23, 29)",BinaryTree,Vertical,Q-Determinative,0.06,0.54,39,16,41
23x29_BT_2,"(23, 29)",BinaryTree,Vertical,Q-Student,0.06,0.54,39,16,25
23x29_BT_2,"(23, 29)",BinaryTree,Vertical,Q-Explorer,0.06,0.54,39,16,118
23x29_BT_3,"(23, 29)",BinaryTree,Vertical,Q-Determinative,0.06,0.55,45,16,53
23x29_BT_3,"(23, 29)",BinaryTree,Vertical,Q-Student,0.06,0.55,45,16,22
23x29_BT_3,"(23, 29)",BinaryTree,Vertical,Q-Explorer,0.06,0.55,45,16,99
23x29_DFS_1,"(23, 29)",DFS,Vertical,Q-Determinative,0.06,0.54,16,26,4956
23x29_DFS_1,"(23, 29)",DFS,Vertical,Q-Student,0.06,0.54,16,26,4091
23x29_DFS_1,"(23, 29)",DFS,Vertical,Q-Explorer,0.06,0.54,16,0,5000
23x29_DFS_2,"(23, 29)",DFS,Vertical,Q-Determinative,0.06,0.54,15,0,5000
23x29_DFS_2,"(23, 29)",DFS,Vertical,Q-Student,0.06,0.54,15,0,5000
23x29_DFS_2,"(23, 29)",DFS,Vertical,Q-Explorer,0.06,0.54,15,0,5000
23x29_DFS_3,"(23, 29)",DFS,Vertical,Q-Determinative,0.06,0.54,18,0,5000
23x29_DFS_3,"(23, 29)",DFS,Vertical,Q-Student,0.06,0.54,18,0,5000
23x29_DFS_3,"(23, 29)",DFS,Vertical,Q-Explorer,0.06,0.54,18,0,5000
23x31_AB_1,"(23, 31)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,46,76,537
23x31_AB_1,"(23, 31)",AldousBroder,Vertical,Q-Student,0.06,0.54,46,76,475
23x31_AB_1,"(23, 31)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,46,76,1341
23x31_AB_2,"(23, 31)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,52,52,275
23x31_AB_2,"(23, 31)",AldousBroder,Vertical,Q-Student,0.06,0.54,52,52,147
23x31_AB_2,"(23, 31)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,52,52,410
23x31_AB_3,"(23, 31)",AldousBroder,Vertical,Q-Determinative,0.06,0.54,48,102,1719
23x31_AB_3,"(23, 31)",AldousBroder,Vertical,Q-Student,0.06,0.54,48,102,1897
23x31_AB_3,"(23, 31)",AldousBroder,Vertical,Q-Explorer,0.06,0.54,48,61,2991
23x31_BT_1,"(23, 31)",BinaryTree,Vertical,Q-Determinative,0.06,0.54,42,28,107
23x31_BT_1,"(23, 31)",BinaryTree,Vertical,Q-Student,0.06,0.54,42,28,48
23x31_BT_1,"(23, 31)",BinaryTree,Vertical,Q-Explorer,0.06,0.54,42,28,196
23x31_BT_2,"(23, 31)",BinaryTree,Vertical,Q-Determinative,0.08,0.55,49,16,127
23x31_BT_2,"(23, 31)",BinaryTree,Vertical,Q-Student,0.08,0.55,49,16,34
23x31_BT_2,"(23, 31)",BinaryTree,Vertical,Q-Explorer,0.08,0.55,49,12,1660
23x31_BT_3,"(23, 31)",BinaryTree,Vertical,Q-Determinative,0.06,0.54,36,44,232
23x31_BT_3,"(23, 31)",BinaryTree,Vertical,Q-Student,0.06,0.54,36,44,118
23x31_BT_3,"(23, 31)",BinaryTree,Vertical,Q-Explorer,0.06,0.54,36,44,319
23x31_DFS_1,"(23, 31)",DFS,Vertical,Q-Determinative,0.06,0.54,20,25,4940
23x31_DFS_1,"(23, 31)",DFS,Vertical,Q-Student,0.06,0.54,20,25,4601
23x31_DFS_1,"(23, 31)",DFS,Vertical,Q-Explorer,0.06,0.54,20,25,4548
23x31_DFS_2,"(23, 31)",DFS,Vertical,Q-Determinative,0.06,0.54,18,84,3333
23x31_DFS_2,"(23, 31)",DFS,Vertical,Q-Student,0.06,0.54,18,84,3488
23x31_DFS_2,"(23, 31)",DFS,Vertical,Q-Explorer,0.06,0.54,18,63,3410
23x31_DFS_3,"(23, 31)",DFS,Vertical,Q-Determinative,0.06,0.54,15,0,5000
23x31_DFS_3,"(23, 31)",DFS,Vertical,Q-Student,0.06,0.54,15,0,5000
23x31_DFS_3,"(23, 31)",DFS,Vertical,Q-Explorer,0.06,0.54,15,0,5000
25x11_AB_1,"(25, 11)",AldousBroder,Horizontal,Q-Determinative,0.21,0.57,22,36,185
25x11_AB_1,"(25, 11)",AldousBroder,Horizontal,Q-Student,0.21,0.57,22,36,62
25x11_AB_1,"(25, 11)",AldousBroder,Horizontal,Q-Explorer,0.21,0.57,22,36,259
25x11_AB_2,"(25, 11)",AldousBroder,Horizontal,Q-Determinative,0.23,0.57,17,32,120
25x11_AB_2,"(25, 11)",AldousBroder,Horizontal,Q-Student,0.23,0.57,17,32,67
25x11_AB_2,"(25, 11)",AldousBroder,Horizontal,Q-Explorer,0.23,0.57,17,32,223
25x11_AB_3,"(25, 11)",AldousBroder,Horizontal,Q-Determinative,0.15,0.57,18,30,131
25x11_AB_3,"(25, 11)",AldousBroder,Horizontal,Q-Student,0.15,0.57,18,30,47
25x11_AB_3,"(25, 11)",AldousBroder,Horizontal,Q-Explorer,0.15,0.57,18,30,183
25x11_BT_1,"(25, 11)",BinaryTree,Horizontal,Q-Determinative,0.25,0.57,18,20,68
25x11_BT_1,"(25, 11)",BinaryTree,Horizontal,Q-Student,0.25,0.57,18,20,29
25x11_BT_1,"(25, 11)",BinaryTree,Horizontal,Q-Explorer,0.25,0.57,18,20,155
25x11_BT_2,"(25, 11)",BinaryTree,Horizontal,Q-Determinative,0.11,0.57,15,24,95
25x11_BT_2,"(25, 11)",BinaryTree,Horizontal,Q-Student,0.11,0.57,15,24,36
25x11_BT_2,"(25, 11)",BinaryTree,Horizontal,Q-Explorer,0.11,0.57,15,24,176
25x11_BT_3,"(25, 11)",BinaryTree,Horizontal,Q-Determinative,0.15,0.57,20,28,124
25x11_BT_3,"(25, 11)",BinaryTree,Horizontal,Q-Student,0.15,0.57,20,28,44
25x11_BT_3,"(25, 11)",BinaryTree,Horizontal,Q-Explorer,0.15,0.57,20,28,194
25x11_DFS_1,"(25, 11)",DFS,Horizontal,Q-Determinative,0.25,0.57,7,76,751
25x11_DFS_1,"(25, 11)",DFS,Horizontal,Q-Student,0.25,0.57,7,76,757
25x11_DFS_1,"(25, 11)",DFS,Horizontal,Q-Explorer,0.25,0.57,7,76,870
25x11_DFS_2,"(25, 11)",DFS,Horizontal,Q-Determinative,0.11,0.57,8,34,153
25x11_DFS_2,"(25, 11)",DFS,Horizontal,Q-Student,0.11,0.57,8,34,63
25x11_DFS_2,"(25, 11)",DFS,Horizontal,Q-Explorer,0.11,0.57,8,34,219
25x11_DFS_3,"(25, 11)",DFS,Horizontal,Q-Determinative,0.23,0.57,8,18,69
25x11_DFS_3,"(25, 11)",DFS,Horizontal,Q-Student,0.23,0.57,8,18,27
25x11_DFS_3,"(25, 11)",DFS,Horizontal,Q-Explorer,0.23,0.57,8,18,147
25x13_AB_1,"(25, 13)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,21,22,104
25x13_AB_1,"(25, 13)",AldousBroder,Horizontal,Q-Student,0.08,0.56,21,22,32
25x13_AB_1,"(25, 13)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,21,22,165
25x13_AB_2,"(25, 13)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,22,10,21
25x13_AB_2,"(25, 13)",AldousBroder,Horizontal,Q-Student,0.08,0.56,22,10,13
25x13_AB_2,"(25, 13)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,22,10,44
25x13_AB_3,"(25, 13)",AldousBroder,Horizontal,Q-Determinative,0.08,0.56,20,46,192
25x13_AB_3,"(25, 13)",AldousBroder,Horizontal,Q-Student,0.08,0.56,20,46,79
25x13_AB_3,"(25, 13)",AldousBroder,Horizontal,Q-Explorer,0.08,0.56,20,46,315
25x13_BT_1,"(25, 13)",BinaryTree,Horizontal,Q-Determinative,0.08,0.57,20,32,147
25x13_BT_1,"(25, 13)",BinaryTree,Horizontal,Q-Student,0.08,0.57,20,32,50
25x13_BT_1,"(25, 13)",BinaryTree,Horizontal,Q-Explorer,0.08,0.57,20,32,252
25x13_BT_2,"(25, 13)",BinaryTree,Horizontal,Q-Determinative,0.08,0.55,22,24,108
25x13_BT_2,"(25, 13)",BinaryTree,Horizontal,Q-Student,0.08,0.55,22,24,51
25x13_BT_2,"(25, 13)",BinaryTree,Horizontal,Q-Explorer,0.08,0.55,22,24,198
25x13_BT_3,"(25, 13)",BinaryTree,Horizontal,Q-Determinative,0.08,0.57,22,10,18
25x13_BT_3,"(25, 13)",BinaryTree,Horizontal,Q-Student,0.08,0.57,22,10,12
25x13_BT_3,"(25, 13)",BinaryTree,Horizontal,Q-Explorer,0.08,0.57,22,10,49
25x13_DFS_1,"(25, 13)",DFS,Horizontal,Q-Determinative,0.08,0.56,13,14,35
25x13_DFS_1,"(25, 13)",DFS,Horizontal,Q-Student,0.08,0.56,13,14,19
25x13_DFS_1,"(25, 13)",DFS,Horizontal,Q-Explorer,0.08,0.56,13,14,129
25x13_DFS_2,"(25, 13)",DFS,Horizontal,Q-Determinative,0.08,0.56,9,38,128
25x13_DFS_2,"(25, 13)",DFS,Horizontal,Q-Student,0.08,0.56,9,38,64
25x13_DFS_2,"(25, 13)",DFS,Horizontal,Q-Explorer,0.08,0.56,9,38,267
25x13_DFS_3,"(25, 13)",DFS,Horizontal,Q-Determinative,0.08,0.56,9,92,914
25x13_DFS_3,"(25, 13)",DFS,Horizontal,Q-Student,0.08,0.56,9,92,1429
25x13_DFS_3,"(25, 13)",DFS,Horizontal,Q-Explorer,0.08,0.56,9,92,1384
25x15_AB_1,"(25, 15)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,25,36,159
25x15_AB_1,"(25, 15)",AldousBroder,Horizontal,Q-Student,0.07,0.55,25,36,76
25x15_AB_1,"(25, 15)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,25,36,260
25x15_AB_2,"(25, 15)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,20,38,180
25x15_AB_2,"(25, 15)",AldousBroder,Horizontal,Q-Student,0.07,0.55,20,38,77
25x15_AB_2,"(25, 15)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,20,38,243
25x15_AB_3,"(25, 15)",AldousBroder,Horizontal,Q-Determinative,0.11,0.55,21,46,201
25x15_AB_3,"(25, 15)",AldousBroder,Horizontal,Q-Student,0.11,0.55,21,46,96
25x15_AB_3,"(25, 15)",AldousBroder,Horizontal,Q-Explorer,0.11,0.55,21,46,308
25x15_BT_1,"(25, 15)",BinaryTree,Horizontal,Q-Determinative,0.17,0.56,22,26,110
25x15_BT_1,"(25, 15)",BinaryTree,Horizontal,Q-Student,0.17,0.56,22,26,43
25x15_BT_1,"(25, 15)",BinaryTree,Horizontal,Q-Explorer,0.17,0.56,22,26,212
25x15_BT_2,"(25, 15)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,24,34,129
25x15_BT_2,"(25, 15)",BinaryTree,Horizontal,Q-Student,0.07,0.56,24,34,54
25x15_BT_2,"(25, 15)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,24,34,265
25x15_BT_3,"(25, 15)",BinaryTree,Horizontal,Q-Determinative,0.15,0.56,21,38,142
25x15_BT_3,"(25, 15)",BinaryTree,Horizontal,Q-Student,0.15,0.56,21,38,89
25x15_BT_3,"(25, 15)",BinaryTree,Horizontal,Q-Explorer,0.15,0.56,21,38,278
25x15_DFS_1,"(25, 15)",DFS,Horizontal,Q-Determinative,0.09,0.55,9,78,2694
25x15_DFS_1,"(25, 15)",DFS,Horizontal,Q-Student,0.09,0.55,9,98,2689
25x15_DFS_1,"(25, 15)",DFS,Horizontal,Q-Explorer,0.09,0.55,9,98,2032
25x15_DFS_2,"(25, 15)",DFS,Horizontal,Q-Determinative,0.11,0.55,10,32,110
25x15_DFS_2,"(25, 15)",DFS,Horizontal,Q-Student,0.11,0.55,10,32,48
25x15_DFS_2,"(25, 15)",DFS,Horizontal,Q-Explorer,0.11,0.55,10,32,230
25x15_DFS_3,"(25, 15)",DFS,Horizontal,Q-Determinative,0.11,0.55,9,46,3723
25x15_DFS_3,"(25, 15)",DFS,Horizontal,Q-Student,0.11,0.55,9,46,3574
25x15_DFS_3,"(25, 15)",DFS,Horizontal,Q-Explorer,0.11,0.55,9,23,4743
25x17_AB_1,"(25, 17)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,24,26,93
25x17_AB_1,"(25, 17)",AldousBroder,Horizontal,Q-Student,0.07,0.55,24,26,42
25x17_AB_1,"(25, 17)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,24,26,188
25x17_AB_2,"(25, 17)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,28,34,121
25x17_AB_2,"(25, 17)",AldousBroder,Horizontal,Q-Student,0.07,0.55,28,34,57
25x17_AB_2,"(25, 17)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,28,34,241
25x17_AB_3,"(25, 17)",AldousBroder,Horizontal,Q-Determinative,0.07,0.55,28,26,98
25x17_AB_3,"(25, 17)",AldousBroder,Horizontal,Q-Student,0.07,0.55,28,26,35
25x17_AB_3,"(25, 17)",AldousBroder,Horizontal,Q-Explorer,0.07,0.55,28,26,184
25x17_BT_1,"(25, 17)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,31,22,114
25x17_BT_1,"(25, 17)",BinaryTree,Horizontal,Q-Student,0.07,0.56,31,22,34
25x17_BT_1,"(25, 17)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,31,22,153
25x17_BT_2,"(25, 17)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,21,22,87
25x17_BT_2,"(25, 17)",BinaryTree,Horizontal,Q-Student,0.07,0.56,21,22,39
25x17_BT_2,"(25, 17)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,21,22,169
25x17_BT_3,"(25, 17)",BinaryTree,Horizontal,Q-Determinative,0.07,0.56,19,36,154
25x17_BT_3,"(25, 17)",BinaryTree,Horizontal,Q-Student,0.07,0.56,19,36,76
25x17_BT_3,"(25, 17)",BinaryTree,Horizontal,Q-Explorer,0.07,0.56,19,36,280
25x17_DFS_1,"(25, 17)",DFS,Horizontal,Q-Determinative,0.07,0.55,12,44,195
25x17_DFS_1,"(25, 17)",DFS,Horizontal,Q-Student,0.07,0.55,12,44,109
25x17_DFS_1,"(25, 17)",DFS,Horizontal,Q-Explorer,0.07,0.55,12,44,312
25x17_DFS_2,"(25, 17)",DFS,Horizontal,Q-Determinative,0.07,0.55,13,46,171
25x17_DFS_2,"(25, 17)",DFS,Horizontal,Q-Student,0.07,0.55,13,46,122
25x17_DFS_2,"(25, 17)",DFS,Horizontal,Q-Explorer,0.07,0.55,13,46,311
25x17_DFS_3,"(25, 17)",DFS,Horizontal,Q-Determinative,0.07,0.55,10,58,234
25x17_DFS_3,"(25, 17)",DFS,Horizontal,Q-Student,0.07,0.55,10,58,185
25x17_DFS_3,"(25, 17)",DFS,Horizontal,Q-Explorer,0.07,0.55,10,58,463
25x19_AB_1,"(25, 19)",AldousBroder,Horizontal,Q-Determinative,0.09,0.55,30,40,201
25x19_AB_1,"(25, 19)",AldousBroder,Horizontal,Q-Student,0.09,0.55,30,40,89
25x19_AB_1,"(25, 19)",AldousBroder,Horizontal,Q-Explorer,0.09,0.55,30,40,321
25x19_AB_2,"(25, 19)",AldousBroder,Horizontal,Q-Determinative,0.09,0.55,34,22,94
25x19_AB_2,"(25, 19)",AldousBroder,Horizontal,Q-Student,0.09,0.55,34,22,29
25x19_AB_2,"(25, 19)",AldousBroder,Horizontal,Q-Explorer,0.09,0.55,34,22,152
25x19_AB_3,"(25, 19)",AldousBroder,Horizontal,Q-Determinative,0.13,0.55,29,50,266
25x19_AB_3,"(25, 19)",AldousBroder,Horizontal,Q-Student,0.13,0.55,29,50,181
